,Country,Company,Year,Rocket,MissionStatus,RocketStatus
1387,Kenya,ASI,1975,Scout F1,Success,Retired
1388,France,CNES,1975,Diamant BP4,Success,Retired
1389,USA,Martin Marietta,1975,Titan III(23)C,Failure,Retired
1390,Kazakhstan,RVSN USSR,1975,Voskhod,Success,Retired
1391,USA,General Dynamics,1975,Atlas-SLV3D Centaur-D1A,Success,Retired
1392,Kazakhstan,RVSN USSR,1975,Soyuz,Success,Retired
1393,Russia,RVSN USSR,1975,Soyuz U,Success,Retired
1394,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1395,Kazakhstan,RVSN USSR,1975,Voskhod,Success,Retired
1396,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1397,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Failure,Retired
1398,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1399,Russia,RVSN USSR,1975,Molniya-M /Block ML,Success,Retired
1400,USA,Martin Marietta,1975,Titan IIID,Success,Retired
1401,Russia,RVSN USSR,1975,Soyuz U,Success,Retired
1402,USA,General Dynamics,1975,Atlas-SLV3A Agena-D,Success,Retired
1403,Russia,RVSN USSR,1975,Vostok-2M,Success,Retired
1404,Russia,RVSN USSR,1975,Cosmos-2I (63SM),Success,Retired
1405,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1406,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1407,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1408,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1409,Russia,RVSN USSR,1975,Molniya-M /Block ML,Success,Retired
1410,Russia,RVSN USSR,1975,Vostok-2M,Success,Retired
1411,Kazakhstan,RVSN USSR,1975,Soyuz U,Success,Retired
1412,USA,NASA,1975,Saturn IB,Success,Retired
1413,Russia,RVSN USSR,1975,Cosmos-2I (63SM),Success,Retired
1414,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1415,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1416,China,CASC,1975,Feng Bao 1,Success,Retired
1417,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1418,Kazakhstan,RVSN USSR,1975,Voskhod,Success,Retired
1419,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1420,USA,Martin Marietta,1975,Titan IIIE,Success,Retired
1421,Russia,RVSN USSR,1975,Vostok-2M,Success,Retired
1422,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1423,Russia,RVSN USSR,1975,Molniya-M /Block ML,Success,Retired
1424,Russia,RVSN USSR,1975,Soyuz U,Success,Retired
1425,Russia,RVSN USSR,1975,Molniya-M /Block ML,Success,Retired
1426,Japan,MHI,1975,N-I,Success,Retired
1427,USA,Martin Marietta,1975,Titan IIIE,Success,Retired
1428,Russia,RVSN USSR,1975,Soyuz U,Success,Retired
1429,Kazakhstan,RVSN USSR,1975,Voskhod,Success,Retired
1430,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1431,Russia,RVSN USSR,1975,Vostok-2M,Success,Retired
1432,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1433,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1434,Russia,RVSN USSR,1975,Soyuz U,Success,Retired
1435,USA,General Dynamics,1975,Atlas-SLV3D Centaur-D1AR,Success,Retired
1436,France,CNES,1975,Diamant BP4,Success,Retired
1437,Kazakhstan,RVSN USSR,1975,Soyuz U,Success,Retired
1438,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1439,Kazakhstan,RVSN USSR,1975,Voskhod,Success,Retired
1440,USA,US Air Force,1975,Titan III(24)B,Success,Retired
1441,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1442,Kazakhstan,RVSN USSR,1975,Tsyklon-2,Success,Retired
1443,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1444,Russia,RVSN USSR,1975,Molniya-M /Block ML,Success,Retired
1445,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1446,China,CASC,1975,Long March 2,Success,Retired
1447,Kazakhstan,RVSN USSR,1975,Soyuz U,Success,Retired
1448,Kazakhstan,RVSN USSR,1975,Voskhod,Success,Retired
1449,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1450,Russia,RVSN USSR,1975,Soyuz U,Success,Retired
1451,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1452,Russia,RVSN USSR,1975,Voskhod,Success,Retired
1453,USA,Martin Marietta,1975,Titan IIID,Success,Retired
1454,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Success,Retired
1455,Kazakhstan,RVSN USSR,1975,Tsyklon-2,Success,Retired
1456,USA,Martin Marietta,1975,Titan III(23)C,Success,Retired
1457,China,CASC,1975,Feng Bao 1,Success,Retired
1458,Kazakhstan,RVSN USSR,1975,Voskhod,Success,Retired
1459,Russia,RVSN USSR,1975,Molniya-M /Block ML,Success,Retired
1460,Russia,RVSN USSR,1975,Cosmos-3M (11K65M),Failure,Retired
1461,Kazakhstan,RVSN USSR,1975,Molniya-M /Block SO-L,Success,Retired
1462,Russia,RVSN USSR,1975,Vostok-2M,Success,Retired
1463,Russia,RVSN USSR,1975,Molniya-M /Block ML,Success,Retired
1464,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1465,Russia,RVSN USSR,1976,Voskhod,Success,Retired
1466,USA,Martin Marietta,1976,Titan IIIE,Success,Retired
1467,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1468,Kazakhstan,RVSN USSR,1976,Molniya-M /Block ML,Success,Retired
1469,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1470,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1471,Kazakhstan,RVSN USSR,1976,Voskhod,Success,Retired
1472,USA,General Dynamics,1976,Atlas-SLV3D Centaur-D1AR,Success,Retired
1473,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1474,Japan,ISAS,1976,Mu-III C,Failure,Retired
1475,Russia,RVSN USSR,1976,Cosmos-2I (63SM),Success,Retired
1476,Kazakhstan,RVSN USSR,1976,Voskhod,Success,Retired
1477,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1478,Kazakhstan,RVSN USSR,1976,Tsyklon-2,Success,Retired
1479,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1480,Japan,MHI,1976,N-I,Success,Retired
1481,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1482,Russia,RVSN USSR,1976,Molniya-M /Block ML,Success,Retired
1483,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1484,Kazakhstan,RVSN USSR,1976,Tsyklon-2,Success,Retired
1485,USA,Martin Marietta,1976,Titan III(23)C,Success,Retired
1486,Russia,RVSN USSR,1976,Vostok-2M,Success,Retired
1487,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1488,Kazakhstan,RVSN USSR,1976,Molniya-M /Block ML,Success,Retired
1489,USA,US Air Force,1976,Titan III(24)B,Success,Retired
1490,Russia,RVSN USSR,1976,Voskhod,Success,Retired
1491,Russia,RVSN USSR,1976,Soyuz M,Success,Retired
1492,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1493,Russia,RVSN USSR,1976,Vostok-2M,Success,Retired
1494,Russia,RVSN USSR,1976,Voskhod,Success,Retired
1495,Russia,RVSN USSR,1976,Voskhod,Success,Retired
1496,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1497,USA,General Dynamics,1976,Atlas-E/F MSD,Success,Retired
1498,Kazakhstan,RVSN USSR,1976,Voskhod,Success,Retired
1499,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1500,Russia,RVSN USSR,1976,Molniya-M /Block ML,Success,Retired
1501,USA,General Dynamics,1976,Atlas-SLV3D Centaur-D1AR,Success,Retired
1502,Russia,RVSN USSR,1976,Vostok-2M,Success,Retired
1503,Russia,RVSN USSR,1976,Cosmos-2I (63SM),Success,Retired
1504,Kazakhstan,RVSN USSR,1976,Voskhod,Success,Retired
1505,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1506,Russia,RVSN USSR,1976,Voskhod,Success,Retired
1507,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1508,USA,Martin Marietta,1976,Titan III(34)B Agena-D,Success,Retired
1509,Kazakhstan,RVSN USSR,1976,Voskhod,Success,Retired
1510,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1511,Russia,RVSN USSR,1976,Voskhod,Success,Retired
1512,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1513,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1514,USA,Martin Marietta,1976,Titan III(23)C,Success,Retired
1515,Kazakhstan,RVSN USSR,1976,Voskhod,Success,Retired
1516,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1517,Russia,RVSN USSR,1976,Molniya-M /Block ML,Partial Failure,Retired
1518,Kazakhstan,RVSN USSR,1976,Tsyklon-2,Success,Retired
1519,Kazakhstan,RVSN USSR,1976,Soyuz,Success,Retired
1520,USA,Martin Marietta,1976,Titan IIID,Success,Retired
1521,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1522,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1523,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1524,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1525,Kazakhstan,RVSN USSR,1976,Tsyklon-2,Success,Retired
1526,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1527,USA,General Dynamics,1976,Atlas-SLV3D Centaur-D1AR,Success,Retired
1528,Kazakhstan,RVSN USSR,1976,Molniya-M /Block ML,Success,Retired
1529,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1530,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1531,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1532,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1533,USA,Martin Marietta,1976,Titan III(34)B Agena-D,Success,Retired
1534,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1535,Russia,RVSN USSR,1976,Cosmos-2I (63SM),Success,Retired
1536,Russia,RVSN USSR,1976,Cosmos-2I (63SM),Success,Retired
1537,Russia,RVSN USSR,1976,Vostok-2M,Success,Retired
1538,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1539,China,CASC,1976,Feng Bao 1,Success,Retired
1540,Russia,RVSN USSR,1976,Molniya-M /Block ML,Partial Failure,Retired
1541,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1542,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1543,USA,US Air Force,1976,Titan III(24)B,Success,Retired
1544,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1545,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1546,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1547,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1548,Russia,RVSN USSR,1976,Soyuz U,Failure,Retired
1549,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1550,Kazakhstan,RVSN USSR,1976,Soyuz,Success,Retired
1551,Russia,RVSN USSR,1976,Vostok-2M,Success,Retired
1552,Kazakhstan,RVSN USSR,1976,Tsyklon-2,Success,Retired
1553,Kazakhstan,RVSN USSR,1976,Tsyklon-2,Success,Retired
1554,Russia,RVSN USSR,1976,Molniya-M /Block 2BL,Success,Retired
1555,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1556,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1557,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1558,China,CASC,1976,Feng Bao 1,Failure,Retired
1559,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1560,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1561,Kazakhstan,RVSN USSR,1976,Molniya-M /Block SO-L,Success,Retired
1562,Kazakhstan,RVSN USSR,1976,Tsyklon-2,Success,Retired
1563,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1564,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1565,Russia,RVSN USSR,1976,Molniya-M /Block ML,Success,Retired
1566,China,CASC,1976,Long March 2,Success,Retired
1567,Russia,RVSN USSR,1976,Soyuz U,Success,Retired
1568,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1569,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1570,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1571,Kazakhstan,RVSN USSR,1976,Soyuz U,Success,Retired
1572,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1573,USA,Martin Marietta,1976,Titan IIID,Success,Retired
1574,Kazakhstan,RVSN USSR,1976,Tsyklon-2,Success,Retired
1575,Russia,RVSN USSR,1976,Molniya-M /Block ML,Success,Retired
1576,Russia,RVSN USSR,1976,Cosmos-3M (11K65M),Success,Retired
1577,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1578,Russia,RVSN USSR,1977,Vostok-2M,Success,Retired
1579,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1580,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1581,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1582,USA,Martin Marietta,1977,Titan III(23)C,Success,Retired
1583,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1584,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1585,Russia,RVSN USSR,1977,Molniya-M /Block ML,Success,Retired
1586,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1587,Japan,ISAS,1977,Mu-III H,Success,Retired
1588,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1589,Kazakhstan,RVSN USSR,1977,Soyuz U,Failure,Retired
1590,Japan,MHI,1977,N-I Star-37E,Success,Retired
1591,Russia,RVSN USSR,1977,Vostok-2M,Success,Retired
1592,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1593,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1594,USA,US Air Force,1977,Titan III(24)B,Success,Retired
1595,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1596,Russia,RVSN USSR,1977,Molniya-M /Block ML,Success,Retired
1597,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1598,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1599,Russia,RVSN USSR,1977,Vostok-2M,Success,Retired
1600,Russia,RVSN USSR,1977,Cosmos-2I (63SM),Success,Retired
1601,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1602,Russia,RVSN USSR,1977,Molniya-M /Block 2BL,Success,Retired
1603,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1604,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1605,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1606,Russia,RVSN USSR,1977,Molniya-M /Block ML,Success,Retired
1607,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1608,USA,Martin Marietta,1977,Titan III(23)C,Success,Retired
1609,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1610,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1611,Kazakhstan,RVSN USSR,1977,Tsyklon-2,Success,Retired
1612,USA,General Dynamics,1977,Atlas-SLV3A Agena-D,Success,Retired
1613,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1614,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1615,USA,General Dynamics,1977,Atlas-SLV3D Centaur-D1AR,Success,Retired
1616,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1617,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1618,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1619,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1620,Russia,RVSN USSR,1977,Molniya-M /Block 2BL,Success,Retired
1621,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1622,Kazakhstan,RVSN USSR,1977,Tsyklon-2,Success,Retired
1623,Russia,RVSN USSR,1977,Cosmos-2I (63SM),Success,Retired
1624,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1625,USA,General Dynamics,1977,Atlas-E/F SGS-1,Success,Retired
1626,Kazakhstan,RVSN USSR,1977,Molniya-M /Block ML,Success,Retired
1627,Russia,RVSN USSR,1977,Tsyklon-3,Success,Retired
1628,USA,Martin Marietta,1977,Titan IIID,Success,Retired
1629,Kazakhstan,RVSN USSR,1977,Vostok-2M,Success,Retired
1630,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1631,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1632,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1633,Russia,RVSN USSR,1977,Vostok-2M,Success,Retired
1634,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1635,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1636,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1637,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1638,Russia,RVSN USSR,1977,Molniya-M /Block 2BL,Success,Retired
1639,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1640,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1641,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1642,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1643,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1644,Kazakhstan,RVSN USSR,1977,Soyuz U,Failure,Retired
1645,USA,General Dynamics,1977,Atlas-SLV3D Centaur-D1AR,Success,Retired
1646,USA,Martin Marietta,1977,Titan IIIE,Success,Retired
1647,Kazakhstan,RVSN USSR,1977,Tsyklon-2,Success,Retired
1648,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1649,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1650,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1651,Russia,RVSN USSR,1977,Molniya-M /Block ML,Success,Retired
1652,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1653,USA,Martin Marietta,1977,Titan IIIE,Success,Retired
1654,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1655,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1656,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1657,China,CASC,1977,Feng Bao 1,Success,Retired
1658,Kazakhstan,RVSN USSR,1977,Tsyklon-2,Success,Retired
1659,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1660,Kazakhstan,RVSN USSR,1977,Tsyklon-2,Success,Retired
1661,Russia,RVSN USSR,1977,Vostok-2M,Success,Retired
1662,Kazakhstan,RVSN USSR,1977,Molniya-M /Block SO-L,Success,Retired
1663,USA,US Air Force,1977,Titan III(24)B,Success,Retired
1664,Russia,RVSN USSR,1977,Tsyklon-3,Success,Retired
1665,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1666,USA,General Dynamics,1977,Atlas-SLV3D Centaur-D1AR,Failure,Retired
1667,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1668,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1669,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1670,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1671,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1672,Kazakhstan,RVSN USSR,1977,Tsyklon-2,Success,Retired
1673,Russia,RVSN USSR,1977,Molniya-M /Block ML,Success,Retired
1674,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1675,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1676,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Failure,Retired
1677,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1678,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1679,USA,General Dynamics,1977,Atlas-E/F MSD,Success,Retired
1680,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1681,USA,General Dynamics,1977,Atlas-SLV3A Agena-D,Success,Retired
1682,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1683,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1684,Russia,RVSN USSR,1977,Vostok-2M,Success,Retired
1685,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1686,Russia,RVSN USSR,1977,Soyuz U,Success,Retired
1687,Kazakhstan,RVSN USSR,1977,Tsyklon-2,Success,Retired
1688,Russia,RVSN USSR,1977,Cosmos-3M (11K65M),Success,Retired
1689,Russia,RVSN USSR,1977,Tsyklon-3,Success,Retired
1690,Kazakhstan,RVSN USSR,1977,Soyuz U,Success,Retired
1691,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1692,USA,General Dynamics,1978,Atlas-SLV3D Centaur-D1AR,Success,Retired
1693,Russia,RVSN USSR,1978,Vostok-2M,Success,Retired
1694,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1695,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1696,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1697,Russia,RVSN USSR,1978,Molniya-M /Block ML,Success,Retired
1698,Kazakhstan,RVSN USSR,1978,Soyuz U,Success,Retired
1699,China,CASC,1978,Long March 2,Success,Retired
1700,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1701,Japan,ISAS,1978,Mu-III H,Success,Retired
1702,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1703,USA,General Dynamics,1978,Atlas-SLV3D Centaur-D1AR,Success,Retired
1704,Kazakhstan,RVSN USSR,1978,Soyuz U,Success,Retired
1705,Japan,MHI,1978,N-I,Success,Retired
1706,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1707,USA,General Dynamics,1978,Atlas-E/F SGS-1,Success,Retired
1708,USA,Martin Marietta,1978,Titan III(34)B Agena-D,Success,Retired
1709,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1710,Russia,RVSN USSR,1978,Molniya-M /Block ML,Success,Retired
1711,Kazakhstan,RVSN USSR,1978,Soyuz U,Success,Retired
1712,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1713,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1714,USA,Martin Marietta,1978,Titan IIID,Success,Retired
1715,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1716,USA,Martin Marietta,1978,Titan III(23)C,Failure,Retired
1717,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1718,Kazakhstan,RVSN USSR,1978,Soyuz U,Success,Retired
1719,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1720,USA,General Dynamics,1978,Atlas-SLV3D Centaur-D1AR,Success,Retired
1721,Kazakhstan,RVSN USSR,1978,Soyuz U,Success,Retired
1722,USA,General Dynamics,1978,Atlas-SLV3A Agena-D,Success,Retired
1723,China,CASC,1978,Feng Bao 1,Success,Retired
1724,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1725,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1726,Russia,RVSN USSR,1978,Vostok-2M,Success,Retired
1727,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1728,USA,General Dynamics,1978,Atlas-E/F SGS-1,Success,Retired
1729,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1730,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1731,Kazakhstan,RVSN USSR,1978,Tsyklon-2,Success,Retired
1732,USA,General Dynamics,1978,Atlas-SLV3D Centaur-D1AR,Success,Retired
1733,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1734,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1735,Russia,RVSN USSR,1978,Molniya-M /Block ML,Success,Retired
1736,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1737,Kazakhstan,RVSN USSR,1978,Soyuz U,Success,Retired
1738,USA,Martin Marietta,1978,Titan III(23)C,Success,Retired
1739,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1740,USA,Martin Marietta,1978,Titan IIID,Success,Retired
1741,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1742,USA,General Dynamics,1978,Atlas-E/F Agena D,Success,Retired
1743,Russia,RVSN USSR,1978,Molniya-M /Block 2BL,Success,Retired
1744,Russia,RVSN USSR,1978,Tsyklon-3,Success,Retired
1745,USA,General Dynamics,1978,Atlas-SLV3D Centaur-D1AR,Success,Retired
1746,Russia,RVSN USSR,1978,Molniya-M /Block ML,Success,Retired
1747,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1748,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1749,USA,Martin Marietta,1978,Titan III(34)B Agena-D,Success,Retired
1750,USA,General Dynamics,1978,Atlas-SLV3D Centaur-D1AR,Success,Retired
1751,Russia,RVSN USSR,1978,Molniya-M /Block ML,Success,Retired
1752,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1753,Russia,RVSN USSR,1978,Molniya-M /Block 2BL,Success,Retired
1754,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1755,Japan,ISAS,1978,Mu-III H,Success,Retired
1756,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1757,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1758,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1759,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1760,USA,General Dynamics,1978,Atlas-E/F SGS-1,Success,Retired
1761,Russia,RVSN USSR,1978,Vostok-2M,Success,Retired
1762,Russia,RVSN USSR,1978,Molniya-M /Block ML,Success,Retired
1763,USA,General Dynamics,1978,Atlas-E/F Star-37S-ISS,Success,Retired
1764,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1765,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1766,Russia,RVSN USSR,1978,Tsyklon-3,Success,Retired
1767,Kazakhstan,RVSN USSR,1978,Molniya-M /Block SO-L,Success,Retired
1768,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1769,USA,General Dynamics,1978,Atlas-SLV3D Centaur-D1AR,Success,Retired
1770,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1771,Russia,RVSN USSR,1978,Cosmos-3M (11K65M),Success,Retired
1772,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
1773,Russia,RVSN USSR,1978,Soyuz U,Success,Retired
