,Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus,Columna
2550,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",18/01/1991,11:34:00,Tsyklon-2,Cosmos 2122,Retired,,Success,
2551,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",29/01/1991,,Cosmos-3M (11K65M),Oscar-21,Retired,,Success,
2552,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",05/02/1991,02:36:00,Cosmos-3M (11K65M),Cosmos 2123,Retired,,Success,
2553,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",12/02/1991,02:44:00,Cosmos-3M (11K65M),Cosmos 2125 to 2132,Retired,,Success,
2554,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",15/02/1991,15:19:00,Molniya-M /Block ML,Molniya-1 nâ Â­147,Retired,,Success,
2555,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",26/02/1991,04:53:00,Cosmos-3M (11K65M),Cosmos 2135,Retired,,Success,
2556,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",02/03/1991,23:36:00,Ariane 44LP,"Astra 1B, Meteosat 5",Retired,,Success,
2557,Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",08/03/1991,12:03:00,Titan IV(403)A,Lacrosse,Retired,,Success,
2558,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",08/03/1991,23:03:00,Delta II 6925,Inmarsat-2 F2,Retired,,Success,
2559,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",12/03/1991,19:29:00,Cosmos-3M (11K65M),Nadiezhda nâ Â­6,Retired,,Success,
2560,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",19/03/1991,14:30:00,Cosmos-3M (11K65M),Cosmos 2137,Retired,,Success,
2561,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",22/03/1991,12:19:00,Molniya-M /Block ML,Molniya-3 nâ Â­148,Retired,,Success,
2562,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",04/04/1991,23:33:00,Ariane 44P,Anik E2,Retired,,Success,
2563,NASA,"LC-39B, Kennedy Space Center, Florida, USA",05/04/1991,14:22:00,Space Shuttle Atlantis,STS-37,Retired,450,Success,
2564,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",13/04/1991,00:09:00,Delta II 7925,ASC-2 (Spacenet F4),Retired,,Success,Spacenet F4
2565,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",16/04/1991,07:21:00,Cosmos-3M (11K65M),Cosmos 2142,Retired,,Success,
2566,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",18/04/1991,23:30:00,Atlas I,Yuri 3H,Retired,,Failure,
2567,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",24/04/1991,01:36:00,Tsyklon-3,Meteor-3 nâ Â­4,Retired,,Success,
2568,NASA,"LC-39A, Kennedy Space Center, Florida, USA",28/04/1991,11:33:00,Space Shuttle Discovery,STS-39,Retired,450,Success,
2569,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",14/05/1991,15:52:00,Atlas-E/F Star-37S-ISS,NOAA-D,Retired,,Success,
2570,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",16/05/1991,21:40:00,Tsyklon-3,Cosmos 2143 to 2148,Retired,,Success,
2571,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",29/05/1991,22:55:00,Delta II 7925,Aurora 2,Retired,,Success,
2572,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",04/06/1991,09:00:00,Tsyklon-3,Okean 3,Retired,,Success,
2573,NASA,"LC-39B, Kennedy Space Center, Florida, USA",05/06/1991,13:24:00,Space Shuttle Columbia,STS-40,Retired,450,Success,
2574,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",11/06/1991,05:42:00,Cosmos-3M (11K65M),Cosmos 2150,Retired,,Success,
2575,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",13/06/1991,15:41:00,Tsyklon-3,Cosmos 2151,Retired,,Success,
2576,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",18/06/1991,09:09:00,Molniya-M /Block ML,Molniya-1 nâ Â­149,Retired,,Success,
2577,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",25/06/1991,13:20:00,Cosmos-3M (11K65M),Ta??foun nâ Â­59,Retired,,Failure,
2578,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",04/07/1991,02:32:00,Delta II 7925,USA-71 (GPS IIA-2),Retired,,Success,GPS IIA-2
2579,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",17/07/1991,01:46:00,Ariane 40,"ERS-1, Oscar 22, Orbcomm-X, Tubsat-A, SARA",Retired,,Success,
2580,Northrop,"NB-52B Carrier, Edwards AFB, California, USA",21/07/1991,17:33:00,Pegasus/HAPS,7 Microsats,Retired,40,Partial Failure,
2581,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",01/08/1991,11:53:00,Molniya-M /Block ML,Molniya-1 nâ Â­150,Retired,,Success,
2582,NASA,"LC-39A, Kennedy Space Center, Florida, USA",02/08/1991,15:02:00,Space Shuttle Atlantis,STS-43,Retired,450,Success,
2583,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",14/08/1991,23:15:00,Ariane 44L,Intelsat 605,Retired,,Success,
2584,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",15/08/1991,09:14:00,Tsyklon-3,Meteor-3 nâ Â­5,Retired,,Success,
2585,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",22/08/1991,12:35:00,Cosmos-3M (11K65M),Cosmos 2154,Retired,,Success,
2586,MHI,"LA-Y1, Tanegashima Space Center, Japan",25/08/1991,08:40:00,H-I UM-129A (9SO),BS-3B,Retired,,Success,
2587,MHI,"SLC-N, Tanegashima Space Center, Japan",25/08/1991,08:40:00,H-I (9 SO),BS-3B (Yuri-3B),Retired,,Success,Yuri-3B
2588,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",29/08/1991,06:48:00,Vostok-2M,IRS-1B,Retired,,Success,
2589,ISAS,"Mu Pad, Uchinoura Space Center, Japan",30/08/1991,02:30:00,Mu-III S2,Yohkoh,Retired,,Success,
2590,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",30/08/1991,08:58:00,Zenit-2,Tselina-2 nâ Â­9,Retired,,Failure,
2591,NASA,"LC-39A, Kennedy Space Center, Florida, USA",12/09/1991,23:11:00,Space Shuttle Discovery,STS-48,Retired,450,Success,
2592,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",17/09/1991,20:01:00,Molniya-M /Block ML,Molniya-3 nâ Â­151,Retired,,Success,
2593,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",26/09/1991,23:43:00,Ariane 44P,Anik E1,Retired,,Success,
2594,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",28/09/1991,07:05:00,Tsyklon-3,Cosmos 2157 to 2162,Retired,,Success,
2595,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",10/10/1991,14:00:00,Cosmos-3M (11K65M),Cosmos 2164,Retired,,Success,
2596,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",29/10/1991,23:08:00,Ariane 44L,Intelsat 6AF1,Retired,,Success,
2597,Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",08/11/1991,07:07:00,Titan IV(403)A,SLDCOM & NOSS 3x,Retired,,Success,
2598,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",12/11/1991,20:09:00,Tsyklon-3,Cosmos 2165 to 2170,Retired,,Success,
2599,NASA,"LC-39A, Kennedy Space Center, Florida, USA",24/11/1991,23:44:00,Space Shuttle Atlantis,STS-44,Retired,450,Success,
2600,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",27/11/1991,03:30:00,Cosmos-3M (11K65M),Cosmos 2173,Retired,,Success,
2601,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",28/11/1991,13:23:00,Atlas-E/F Star-37S-ISS,DMSP F-11,Retired,,Success,
2602,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",07/12/1991,22:47:00,Atlas II,Eutelsat 2F3,Retired,,Success,
2603,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",16/12/1991,22:19:00,Ariane 44L,"Telecom 2A, Inmarsat 2F3",Retired,,Success,
2604,Yuzhmash,"Site 32/2, Plesetsk Cosmodrome, Russia",18/12/1991,03:54:00,Tsyklon-3,Intercosmos 25 & Magion 3,Retired,,Success,
2605,RVSN USSR,"Site 175/58, Baikonur Cosmodrome, Kazakhstan",20/12/1991,,Rokot/Briz K,GVM Demo Flight,Retired,,Success,
2606,CASC,"LC-3, Xichang Satellite Launch Center, China",28/12/1991,12:00:00,Long March 3,DFH-2A-T5,Retired,,Partial Failure,
2607,NASA,"LC-39A, Kennedy Space Center, Florida, USA",22/01/1992,14:52:00,Space Shuttle Discovery,STS-42,Retired,450,Success,
2608,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",24/01/1992,01:18:00,Molniya-M /Block 2BL,Cosmos 2176,Retired,,Success,
2609,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",05/02/1992,18:14:00,Zenit-2,Tselina-2 nâ Â­10,Retired,,Failure,
2610,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",11/02/1992,00:41:00,Atlas II,USA-78 (DSCS IIIB-14),Retired,,Success,DSCS IIIB-14
2611,MHI,"LA-Y1, Tanegashima Space Center, Japan",11/02/1992,01:50:00,H-I (9 SO),JERS 1,Retired,,Success,
2612,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",17/02/1992,22:05:00,Cosmos-3M (11K65M),Cosmos 2180,Retired,,Success,
2613,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",26/02/1992,23:58:00,Ariane 44L,"Superbird-B1, Arabsat-1C",Retired,,Success,
2614,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",04/03/1992,04:27:00,Molniya-M /Block ML,Molniya-1 nâ Â­152,Retired,,Success,
2615,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",09/03/1992,22:35:00,Cosmos-3M (11K65M),Cosmos 2181,Retired,,Success,
2616,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",14/03/1992,00:00:00,Atlas I,Galaxy 5,Retired,,Success,
2617,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",23/03/1992,22:29:00,Delta II 7925,USA-79 (GPS IIA-3),Retired,,Success,GPS IIA-3
2618,NASA,"LC-39A, Kennedy Space Center, Florida, USA",24/03/1992,13:13:00,Space Shuttle Atlantis,STS-45,Retired,450,Success,
2619,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",10/04/1992,03:20:00,Delta II 7925,USA-80 (GPS IIA-4),Retired,,Success,GPS IIA-4
2620,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",15/04/1992,07:17:00,Cosmos-3M (11K65M),Cosmos 2184,Retired,,Success,
2621,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",15/04/1992,23:25:00,Ariane 44L,"Telecom 2B, Inmarsat-2F4",Retired,,Success,
2622,Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",25/04/1992,08:53:00,Titan II(23)G,USA-81,Retired,35,Success,
2623,NASA,"LC-39B, Kennedy Space Center, Florida, USA",07/05/1992,23:40:00,Space Shuttle Endeavour,STS-49,Retired,450,Success,
2624,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",14/05/1992,00:40:00,Delta II 7925,Palapa B4,Retired,,Success,
2625,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",03/06/1992,00:50:00,Cosmos-3M (11K65M),Cosmos 2187 to 2194,Retired,,Success,
2626,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",07/06/1992,16:40:00,Delta II 6920-10,EUVE,Retired,,Success,
2627,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",10/06/1992,00:00:00,Atlas IIA,Intelsat K,Retired,,Success,
2628,NASA,"LC-39A, Kennedy Space Center, Florida, USA",25/06/1992,16:12:00,Space Shuttle Columbia,STS-50,Retired,450,Success,
2629,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",01/07/1992,20:16:00,Cosmos-3M (11K65M),Cosmos 2195,Retired,,Success,
2630,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",02/07/1992,21:54:00,Atlas II,USA-82 (DSCS IIIB-12),Retired,,Success,DSCS IIIB-12
2631,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",07/07/1992,09:20:00,Delta II 7925,USA-83 (GPS IIA-5),Retired,,Success,GPS IIA-5
2632,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",08/07/1992,09:53:00,Molniya-M /Block 2BL,Cosmos 2196,Retired,,Success,
2633,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",09/07/1992,22:42:00,Ariane 44L,"Insat-2A, Eutelsat 2F4",Retired,,Success,
2634,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",13/07/1992,17:41:00,Tsyklon-3,Cosmos 2197 to 2202,Retired,,Success,
2635,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",24/07/1992,09:20:00,Delta II 7925,Satcom C4,Retired,,Success,
2636,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",24/07/1992,14:26:00,Delta II 6925,GEOTAIL,Retired,,Success,
2637,NASA,"LC-39B, Kennedy Space Center, Florida, USA",31/07/1992,13:56:00,Space Shuttle Atlantis,STS-46,Retired,450,Success,
2638,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",06/08/1992,19:30:00,Molniya-M /Block NVL,Molniya-1 nâ Â­153,Retired,,Success,
2639,CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",09/08/1992,08:00:00,Long March 2D,FSW-2 No.1,Active,29.75,Success,
2640,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",10/08/1992,23:04:00,Ariane 42P,"TOPEX/Poseidon, Oscar 23, S80/T",Retired,,Success,
2641,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",12/08/1992,05:44:00,Cosmos-3M (11K65M),Cosmos 2208,Retired,,Success,
2642,CASC,"LC-2, Xichang Satellite Launch Center, China",13/08/1992,23:00:00,Long March 2E,Optus-B1,Retired,,Success,
